DocumentID,Text,Label,LabelType,LabelName,DocumentType,LengthCharacters,HasEmoji,cleaned_text,tokens,LabelMapped
9448,"It's hard to be critical of something so inexpensive, but I was not happy with the product. I needed to buy a beach ball for some physical therapy exercises. Many of the Amazon offerings were sold in a package of 12. I didn't need/want 12 beach balls so I purchased this one. Two major complaints: the nozzle to blow up is so short that it is difficult to inflate, and it starts to lose air within less than 30 minutes of inflating. Update: The nozzle just fell apart and I had to throw away. Well, at least I got 2 weeks of rotten use from it. I would recommend that Amazon drop this vendor.",1,StarRating,1 Star,Review,592,0,its hard to be critical of something so inexpensive but i was not happy with the product i needed to buy a beach ball for some physical therapy exercises many of the amazon offerings were sold in a package of i didnt needwant beach balls so i purchased this one two major complaints the nozzle to blow up is so short that it is difficult to inflate and it starts to lose air within less than minutes of inflating update the nozzle just fell apart and i had to throw away well at least i got weeks of rotten use from it i would recommend that amazon drop this vendor,"['hard', 'critical', 'something', 'inexpensive', 'happy', 'product', 'needed', 'buy', 'beach', 'ball', 'physical', 'therapy', 'exercises', 'many', 'amazon', 'offerings', 'sold', 'package', 'didnt', 'needwant', 'beach', 'balls', 'purchased', 'one', 'two', 'major', 'complaints', 'nozzle', 'blow', 'short', 'difficult', 'inflate', 'starts', 'lose', 'air', 'within', 'less', 'minutes', 'inflating', 'update', 'nozzle', 'fell', 'apart', 'throw', 'away', 'well', 'least', 'got', 'weeks', 'rotten', 'use', 'would', 'recommend', 'amazon', 'drop', 'vendor']",-1
117552,"Overall, not a bad product. It worked perfectly fine for weeks. However, the sponge parts did break away and disintegrate quicker than I was expecting. Brush bristles are now starting to fall out, so I’m replacing after only a few months. I didn’t expect it to last forever, but I had hoped it would have lasted longer.",3,StarRating,3 Stars,Review,319,0,overall not a bad product it worked perfectly fine for weeks however the sponge parts did break away and disintegrate quicker than i was expecting brush bristles are now starting to fall out so im replacing after only a few months i didnt expect it to last forever but i had hoped it would have lasted longer,"['overall', 'bad', 'product', 'worked', 'perfectly', 'fine', 'weeks', 'however', 'sponge', 'parts', 'break', 'away', 'disintegrate', 'quicker', 'expecting', 'brush', 'bristles', 'starting', 'fall', 'im', 'replacing', 'months', 'didnt', 'expect', 'last', 'forever', 'hoped', 'would', 'lasted', 'longer']",0
135181,the stand is a bit flimsy for me but it works once you get it to actually bend correctly(its a bit stiff out of the box) blocks wireless charging and is a bit too thick in my case. will probable use this case when i need to take my id but don't want a whole wallet.,4,StarRating,4 Stars,Review,265,0,the stand is a bit flimsy for me but it works once you get it to actually bend correctlyits a bit stiff out of the box blocks wireless charging and is a bit too thick in my case will probable use this case when i need to take my id but dont want a whole wallet,"['stand', 'bit', 'flimsy', 'works', 'get', 'actually', 'bend', 'correctlyits', 'bit', 'stiff', 'box', 'blocks', 'wireless', 'charging', 'bit', 'thick', 'case', 'probable', 'use', 'case', 'need', 'take', 'id', 'dont', 'want', 'whole', 'wallet']",1
203215,"Beginners version of escape room. There is a small attempt of a plot to explain why birds are in cages which you solve puzzles to get a key to free them. Graphics is great. Hints are free once you buy the game, price of a large latte coffee. But game can be solved in several hours.",4,StarRating,4 Stars,Review,282,0,beginners version of escape room there is a small attempt of a plot to explain why birds are in cages which you solve puzzles to get a key to free them graphics is great hints are free once you buy the game price of a large latte coffee but game can be solved in several hours,"['beginners', 'version', 'escape', 'room', 'small', 'attempt', 'plot', 'explain', 'birds', 'cages', 'solve', 'puzzles', 'get', 'key', 'free', 'graphics', 'great', 'hints', 'free', 'buy', 'game', 'price', 'large', 'latte', 'coffee', 'game', 'solved', 'several', 'hours']",1
119263,"This worked well in our office- we put it on our office door that was made of metal. It did need caulking or latex around the edges to stop the air from coming in from the outside. Also, the back where the key opens the box is a little loose- so it almost doesn't close all the way. It's still secure since you cant open it all the way or stick anything in there but be aware. We would have returned it but needed it ASAP so we went with it.",3,StarRating,3 Stars,Review,441,0,this worked well in our office we put it on our office door that was made of metal it did need caulking or latex around the edges to stop the air from coming in from the outside also the back where the key opens the box is a little loose so it almost doesnt close all the way its still secure since you cant open it all the way or stick anything in there but be aware we would have returned it but needed it asap so we went with it,"['worked', 'well', 'office', 'put', 'office', 'door', 'made', 'metal', 'need', 'caulking', 'latex', 'around', 'edges', 'stop', 'air', 'coming', 'outside', 'also', 'back', 'key', 'opens', 'box', 'little', 'loose', 'almost', 'doesnt', 'close', 'way', 'still', 'secure', 'since', 'cant', 'open', 'way', 'stick', 'anything', 'aware', 'would', 'returned', 'needed', 'asap', 'went']",0
251610,"Erdogan may be about to take his push for power to a whole new level, and is drawing U.S. and NATO into his game",-1,Sentiment,Negative,Tweet,112,0,erdogan may be about to take his push for power to a whole new level and is drawing us and nato into his game,"['erdogan', 'may', 'take', 'push', 'power', 'whole', 'new', 'level', 'drawing', 'us', 'nato', 'game']",-1
111272,"The is a great product. Good, light coverage with sunscreen. Blends well. Unfortunately my sensitive skin doesn't like it. Thus three stars. Probably a personal problem and not same for everyone.",3,StarRating,3 Stars,Review,195,0,the is a great product good light coverage with sunscreen blends well unfortunately my sensitive skin doesnt like it thus three stars probably a personal problem and not same for everyone,"['great', 'product', 'good', 'light', 'coverage', 'sunscreen', 'blends', 'well', 'unfortunately', 'sensitive', 'skin', 'doesnt', 'like', 'thus', 'three', 'stars', 'probably', 'personal', 'problem', 'everyone']",0
173762,The are attracted to magnets and stick to stuff. Don’t know what else to say. Works as advertised.,5,StarRating,5 Stars,Review,98,0,the are attracted to magnets and stick to stuff dont know what else to say works as advertised,"['attracted', 'magnets', 'stick', 'stuff', 'dont', 'know', 'else', 'say', 'works', 'advertised']",1
127557,Good for the price what we end up paying . Happy with the purchase,4,StarRating,4 Stars,Review,66,0,good for the price what we end up paying happy with the purchase,"['good', 'price', 'end', 'paying', 'happy', 'purchase']",1
253542,"Enjoying how the Jay-Z vs. Abdel Halim Hafez lawsuit forces serious newspapers to put ""Big Pimpin'"" in headlines. http://t.co/WCBHI8g4ws",1,Sentiment,Positive,Tweet,136,0,enjoying how the jayz vs abdel halim hafez lawsuit forces serious newspapers to put big pimpin in headlines httptcowcbhigws,"['enjoying', 'jayz', 'vs', 'abdel', 'halim', 'hafez', 'lawsuit', 'forces', 'serious', 'newspapers', 'put', 'big', 'pimpin', 'headlines', 'httptcowcbhigws']",1
59864,"Sound quality is on point, it just keeps braking at the top.",2,StarRating,2 Stars,Review,60,0,sound quality is on point it just keeps braking at the top,"['sound', 'quality', 'point', 'keeps', 'braking', 'top']",-1
136287,"You get what you order. The LCD Module is in good condition, even though it had some tiny scratches on the screen, but they are not that noticeable. They do not include the pins, so if you plan to buy this module, make sure you have them prior receiving the screen. Other than such, the screen is great for projects and would recommend buying if you're willing to wait a while for it to arrive, but get it at a fair price.",4,StarRating,4 Stars,Review,422,0,you get what you order the lcd module is in good condition even though it had some tiny scratches on the screen but they are not that noticeable they do not include the pins so if you plan to buy this module make sure you have them prior receiving the screen other than such the screen is great for projects and would recommend buying if youre willing to wait a while for it to arrive but get it at a fair price,"['get', 'order', 'lcd', 'module', 'good', 'condition', 'even', 'though', 'tiny', 'scratches', 'screen', 'noticeable', 'include', 'pins', 'plan', 'buy', 'module', 'make', 'sure', 'prior', 'receiving', 'screen', 'screen', 'great', 'projects', 'would', 'recommend', 'buying', 'youre', 'willing', 'wait', 'arrive', 'get', 'fair', 'price']",1
217722,"@chrisbrown Hey Christopher, would you mind going to Florida, between the 21st of august to the 4th of September....thanks <3",1,Sentiment,Positive,Tweet,125,0,chrisbrown hey christopher would you mind going to florida between the st of august to the th of septemberthanks,"['chrisbrown', 'hey', 'christopher', 'would', 'mind', 'going', 'florida', 'st', 'august', 'th', 'septemberthanks']",1
35113,"The tool is amazing, 5 stars. However, on the Amazon page, it says that there is a full warranty from the manufacturer, which is not true. When I tried to get this repaired, Milwaukee said they don't warranty purchases from Amazon. This seller needs to update their false advertising. If you have this tool, there is still some warranty, but it's based on the date that the tool was manufactured, not when it was sold. You have 3 years from date of manufacture, and not the __full__ warranty. Sucks I have no way of leaving feedback for the seller independent of the tool (which is great). But this is a very deceptive practice.",1,StarRating,1 Star,Review,628,0,the tool is amazing stars however on the amazon page it says that there is a full warranty from the manufacturer which is not true when i tried to get this repaired milwaukee said they dont warranty purchases from amazon this seller needs to update their false advertising if you have this tool there is still some warranty but its based on the date that the tool was manufactured not when it was sold you have years from date of manufacture and not the __full__ warranty sucks i have no way of leaving feedback for the seller independent of the tool which is great but this is a very deceptive practice,"['tool', 'amazing', 'stars', 'however', 'amazon', 'page', 'says', 'full', 'warranty', 'manufacturer', 'true', 'tried', 'get', 'repaired', 'milwaukee', 'said', 'dont', 'warranty', 'purchases', 'amazon', 'seller', 'needs', 'update', 'false', 'advertising', 'tool', 'still', 'warranty', 'based', 'date', 'tool', 'manufactured', 'sold', 'years', 'date', 'manufacture', '__full__', 'warranty', 'sucks', 'way', 'leaving', 'feedback', 'seller', 'independent', 'tool', 'great', 'deceptive', 'practice']",-1
